"","prodfra_n","prodfra_n_1","c_evol_prodfra","libel"
"1004","2014621900","2014621900","0","Prodfra perenne"
"1005","2014623100","2014623100","0","Prodfra perenne"
"1006","2014623300","2014623300","0","Prodfra perenne"
"1007","2014623500","2014623500","0","Prodfra perenne"
"1008","2014623900","2014623900","0","Prodfra perenne"
"1009","2014627000","2014627000","0","Prodfra perenne"
"1010","2014631010","2014631010","0","Prodfra perenne"
"1011","2014631020","2014631020","0","Prodfra perenne"
"1012","2014631030","2014631030","0","Prodfra perenne"
"1013","2014632300","2014632300","0","Prodfra perenne"
"1014","2014632500","2014632500","0","Prodfra perenne"
"1015","2014633900","2014633900","0","Prodfra perenne"
"1016","2014635000","2014635000","0","Prodfra perenne"
"1017","2014636000","2014636000","0","Prodfra perenne"
"1018","2014637300","2014637300","0","Prodfra perenne"
"1019","2014637500","2014637500","0","Prodfra perenne"
"1020","2014637900","2014637900","0","Prodfra perenne"
"1021","2014638000","2014638000","0","Prodfra perenne"
"1022","2014643000","2014643000","0","Prodfra perenne"
"1023","2014645000","2014645000","0","Prodfra perenne"
"1024","2014647000","2014647000","0","Prodfra perenne"
"1025","2014712000","2014712000","0","Prodfra perenne"
"1026","2014713000","2014713000","0","Prodfra perenne"
"1027","2014714000","2014714000","0","Prodfra perenne"
"1028","2014715000","2014715000","0","Prodfra perenne"
"1029","2014717000","2014717000","0","Prodfra perenne"
"1030","2014720000","2014720000","0","Prodfra perenne"
"1031","2014732000","2014732000","0","Prodfra perenne"
"1032","2014734000","2014734000","0","Prodfra perenne"
"1033","2014739000","2014739000","0","Prodfra perenne"
"1034","2014740000","2014740000","0","Prodfra perenne"
"1035","2014750000","2014750000","0","Prodfra perenne"
"1036","20148000H0","20148000H0","0","Prodfra perenne"
"1037","2015105010","2015105010","0","Prodfra perenne"
"1038","2015105020","2015105020","3","Prodfra non perenne"
"1039","2015107500","2015107500","0","Prodfra perenne"
"1040","2015107700","2015107700","0","Prodfra perenne"
"1041","2015313000","2015313000","0","Prodfra perenne"
"1042","2015318000","2015318000","0","Prodfra perenne"
"1043","2015320000","2015320000","0","Prodfra perenne"
"1044","2015330000","2015330000","0","Prodfra perenne"
"1045","2015340000","2015340000","0","Prodfra perenne"
"1046","2015353000","2015353000","0","Prodfra perenne"
"1047","2015358000","2015358000","0","Prodfra perenne"
"1048","2015360000","2015360000","0","Prodfra perenne"
"1049","2015393000","2015393000","0","Prodfra perenne"
"1050","2015399000","2015399000","0","Prodfra perenne"
"1051","2015410000","2015410000","0","Prodfra perenne"
"1052","2015490000","2015490000","0","Prodfra perenne"
"1053","2015510000","2015510000","0","Prodfra perenne"
"1054","2015520000","2015520000","0","Prodfra perenne"
"1055","2015590000","2015590000","0","Prodfra perenne"
"1056","2015710000","2015710000","0","Prodfra perenne"
"1057","2015720000","2015720000","0","Prodfra perenne"
"1058","2015730000","2015730000","0","Prodfra perenne"
"1059","2015740000","2015740000","0","Prodfra perenne"
"1060","2015750000","2015750000","0","Prodfra perenne"
"1061","2015760000","2015760000","0","Prodfra perenne"
"1062","2015793000","2015793000","0","Prodfra perenne"
"1063","2015798000","2015798000","0","Prodfra perenne"
"1064","2015800000","2015800000","0","Prodfra perenne"
"1065","2016103500","2016103500","0","Prodfra perenne"
"1066","2016103900","2016103900","0","Prodfra perenne"
"1067","2016105000","2016105000","0","Prodfra perenne"
"1068","2016107000","2016107000","0","Prodfra perenne"
"1069","2016109000","2016109000","0","Prodfra perenne"
"1070","2016203500","2016203500","0","Prodfra perenne"
"1071","2016203900","2016203900","0","Prodfra perenne"
"1072","2016205000","2016205000","0","Prodfra perenne"
"1073","2016207000","2016207000","0","Prodfra perenne"
"1074","2016209000","2016209000","0","Prodfra perenne"
"1075","2016301000","2016301000","0","Prodfra perenne"
"1076","2016302300","2016302300","0","Prodfra perenne"
"1077","2016302500","2016302500","0","Prodfra perenne"
"1078","2016304000","2016304000","0","Prodfra perenne"
"1079","2016306000","2016306000","0","Prodfra perenne"
"1080","2016309000","2016309000","0","Prodfra perenne"
"1081","2016401300","2016401300","0","Prodfra perenne"
"1082","2016401500","2016401500","0","Prodfra perenne"
"1083","2016402000","2016402000","0","Prodfra perenne"
"1084","2016403000","2016403000","0","Prodfra perenne"
"1085","2016404000","2016404000","0","Prodfra perenne"
"1086","2016405000","2016405000","0","Prodfra perenne"
"1087","2016406200","2016406200","0","Prodfra perenne"
"1088","2016407000","2016407000","0","Prodfra perenne"
"1089","2016408000","2016408000","0","Prodfra perenne"
"1090","2016409000","2016409000","0","Prodfra perenne"
"1091","2016513000","2016513000","0","Prodfra perenne"
"1092","2016515000","2016515000","0","Prodfra perenne"
"1093","2016523000","2016523000","0","Prodfra perenne"
"1094","2016525000","2016525000","0","Prodfra perenne"
"1095","2016527000","2016527000","0","Prodfra perenne"
"1096","2016535000","2016535000","0","Prodfra perenne"
"1097","2016539000","2016539000","0","Prodfra perenne"
"1098","2016545000","2016545000","0","Prodfra perenne"
"1099","2016549000","2016549000","0","Prodfra perenne"
"1100","2016555000","2016555000","0","Prodfra perenne"
"1101","2016557000","2016557000","0","Prodfra perenne"
"1102","2016563000","2016563000","0","Prodfra perenne"
"1103","2016565000","2016565000","0","Prodfra perenne"
"1104","2016567000","2016567000","0","Prodfra perenne"
"1105","2016570000","2016570000","0","Prodfra perenne"
"1106","2016592000","2016592000","0","Prodfra perenne"
"1107","2016594000","2016594000","0","Prodfra perenne"
"1108","2016596000","2016596000","0","Prodfra perenne"
"1109","2016597000","2016597000","0","Prodfra perenne"
"1110","2017105000","2017105000","0","Prodfra perenne"
"1111","2017109000","2017109000","0","Prodfra perenne"
"1112","2020110000","2020110000","0","Prodfra perenne"
"1113","2020122000","2020122000","0","Prodfra perenne"
"1114","2020123000","2020123000","0","Prodfra perenne"
"1115","2020124000","2020124000","0","Prodfra perenne"
"1116","2020125000","2020125000","0","Prodfra perenne"
"1117","2020126000","2020126000","0","Prodfra perenne"
"1118","2020127000","2020127000","0","Prodfra perenne"
"1119","2020129010","2020129010","0","Prodfra perenne"
"1120","2020135000","2020135000","0","Prodfra perenne"
"1121","2020137010","2020137010","0","Prodfra perenne"
"1122","2020143000","2020143000","0","Prodfra perenne"
"1123","2020145000","2020145000","0","Prodfra perenne"
"1124","2020149010","2020149010","0","Prodfra perenne"
"1125","2020151500","2020151500","0","Prodfra perenne"
"1126","2020153000","2020153000","0","Prodfra perenne"
"1127","2020154500","2020154500","0","Prodfra perenne"
"1128","2020156000","2020156000","0","Prodfra perenne"
"1129","2020157500","2020157500","0","Prodfra perenne"
"1130","2020159010","2020159010","0","Prodfra perenne"
"1131","2020160000","2020137020","3","Prodfra non perenne"
"1132","2020198010","2020198010","0","Prodfra perenne"
"1133","2030115010","2030115010","0","Prodfra perenne"
"1134","2030115020","2030115020","0","Prodfra perenne"
"1135","2030115030","2030115030","0","Prodfra perenne"
"1136","2030117000","2030117000","0","Prodfra perenne"
"1137","2030122500","2030122500","0","Prodfra perenne"
"1138","2030122900","2030122900","0","Prodfra perenne"
"1139","2030123000","2030123000","0","Prodfra perenne"
"1140","2030125000","2030125000","0","Prodfra perenne"
"1141","2030127000","2030127000","0","Prodfra perenne"
"1142","2030129000","2030129000","0","Prodfra perenne"
"1143","2030213000","2030213000","0","Prodfra perenne"
"1144","2030215000","2030215000","0","Prodfra perenne"
"1145","2030217000","2030217000","0","Prodfra perenne"
"1146","2030221300","2030221300","0","Prodfra perenne"
"1147","2030221500","2030221500","0","Prodfra perenne"
"1148","2030222000","2030222000","0","Prodfra perenne"
"1149","2030223000","2030223000","0","Prodfra perenne"
"1150","2030224000","2030224000","0","Prodfra perenne"
"1151","2030225300","2030225300","0","Prodfra perenne"
"1152","2030225500","2030225500","0","Prodfra perenne"
"1153","2030226000","2030226000","0","Prodfra perenne"
"1154","2030227300","2030227300","0","Prodfra perenne"
"1155","2030227900","2030227900","0","Prodfra perenne"
"1156","2030235000","2030235000","0","Prodfra perenne"
"1157","2030237000","2030237000","0","Prodfra perenne"
"1158","2030245000","2030245000","0","Prodfra perenne"
"1159","2030247000","2030247000","0","Prodfra perenne"
"1160","2041100000","2041100000","0","Prodfra perenne"
"1161","2041202000","2041202000","0","Prodfra perenne"
"1162","2041203000","2041203000","0","Prodfra perenne"
"1163","2041205000","2041205000","0","Prodfra perenne"
"1164","2041209000","2041209000","0","Prodfra perenne"
"1165","2041312000","2041312000","0","Prodfra perenne"
"1166","2041315000","2041315000","0","Prodfra perenne"
"1167","2041318000","2041318000","0","Prodfra perenne"
"1168","2041324000","2041324000","0","Prodfra perenne"
"1169","2041325000","2041325000","0","Prodfra perenne"
"1170","2041326000","2041326000","0","Prodfra perenne"
"1171","2041327000","2041327000","0","Prodfra perenne"
"1172","2041410000","2041410000","0","Prodfra perenne"
"1173","2041427000","2041427000","0","Prodfra perenne"
"1174","2041428000","2041428000","0","Prodfra perenne"
"1175","2041433000","2041433000","0","Prodfra perenne"
"1176","2041435000","2041435000","0","Prodfra perenne"
"1177","2041437000","2041437000","0","Prodfra perenne"
"1178","2041438300","2041438300","0","Prodfra perenne"
"1179","2041438900","2041438900","0","Prodfra perenne"
"1180","2041440000","2041440000","0","Prodfra perenne"
"1181","2042115010","2042115010","0","Prodfra perenne"
"1182","2042115020","2042115020","0","Prodfra perenne"
"1183","2042117010","2042117010","0","Prodfra perenne"
"1184","2042117020","2042117020","0","Prodfra perenne"
"1185","2042117030","2042117030","0","Prodfra perenne"
"1186","2042125000","2042125000","0","Prodfra perenne"
"1187","2042127000","2042127000","0","Prodfra perenne"
"1188","2042130010","2042130010","0","Prodfra perenne"
"1189","2042130020","2042130020","0","Prodfra perenne"
"1190","2042140000","2042140000","0","Prodfra perenne"
"1191","2042150010","2042150010","0","Prodfra perenne"
"1192","2042150020","2042150020","0","Prodfra perenne"
"1193","2042163000","2042163000","0","Prodfra perenne"
"1194","2042165000","2042165000","0","Prodfra perenne"
"1195","2042167000","2042167000","0","Prodfra perenne"
"1196","2042170000","2042170000","0","Prodfra perenne"
"1197","2042185000","2042185000","0","Prodfra perenne"
"1198","2042189000","2042189000","0","Prodfra perenne"
"1199","2042191500","2042191500","0","Prodfra perenne"
"1200","2042193000","2042193000","0","Prodfra perenne"
"1201","2042194510","2042194510","0","Prodfra perenne"
"1202","2042194520","2042194520","0","Prodfra perenne"
"1203","2042196000","2042196000","0","Prodfra perenne"
"1204","2042197500","2042197500","0","Prodfra perenne"
"1205","2042199000","2042199000","0","Prodfra perenne"
"1206","2051113000","2051113000","0","Prodfra perenne"
"1207","2051115000","2051115000","0","Prodfra perenne"
"1208","2051125000","2051125000","0","Prodfra perenne"
"1209","2051127000","2051127000","0","Prodfra perenne"
"1210","2051130000","2051130000","0","Prodfra perenne"
"1211","2051140000","2051140000","0","Prodfra perenne"
"1212","2052104000","2052104000","0","Prodfra perenne"
"1213","2052106000","2052106000","0","Prodfra perenne"
"1214","2052108010","2052108010","0","Prodfra perenne"
"1215","2052108020","2052108020","3","Prodfra non perenne"
"1216","2053102000","2053102000","0","Prodfra perenne"
"1217","2053103000","2053103000","0","Prodfra perenne"
"1218","2053105000","2053105000","0","Prodfra perenne"
"1219","2053107500","2053107500","0","Prodfra perenne"
"1220","2053107900","2053107900","0","Prodfra perenne"
"1221","2059113000","2059113000","0","Prodfra perenne"
"1222","2059120000","2059120000","0","Prodfra perenne"
"1223","2059200000","2059200000","0","Prodfra perenne"
"1224","2059300000","2059300000","0","Prodfra perenne"
"1225","2059415500","2059415500","0","Prodfra perenne"
"1226","2059415800","2059415800","0","Prodfra perenne"
"1227","2059415900","2059415900","0","Prodfra perenne"
"1228","2059417500","2059417500","0","Prodfra perenne"
"1229","2059417900","2059417900","0","Prodfra perenne"
"1230","2059425000","2059425000","0","Prodfra perenne"
"1231","2059427000","2059427000","0","Prodfra perenne"
"1232","2059429000","2059429000","0","Prodfra perenne"
"1233","2059433000","2059433000","0","Prodfra perenne"
"1234","2059435000","2059435000","0","Prodfra perenne"
"1235","2059510000","2059510000","0","Prodfra perenne"
"1236","2059521000","2059521000","0","Prodfra perenne"
"1237","2059523000","2059523000","0","Prodfra perenne"
"1238","2059525000","2059525000","0","Prodfra perenne"
"1239","2059527000","2059527000","0","Prodfra perenne"
"1240","2059530000","2059530000","0","Prodfra perenne"
"1241","2059540000","2059540000","0","Prodfra perenne"
"1242","2059555000","2059555000","0","Prodfra perenne"
"1243","2059557000","2059557000","0","Prodfra perenne"
"1244","2059558000","2059558000","0","Prodfra perenne"
"1245","2059559000","2059559000","0","Prodfra perenne"
"1246","2059562000","2059562000","0","Prodfra perenne"
"1247","2059563000","2059563000","0","Prodfra perenne"
"1248","2059565000","2059565000","0","Prodfra perenne"
"1249","2059566000","2059566000","0","Prodfra perenne"
"1250","2059567000","2059567000","0","Prodfra perenne"
"1251","2059572000","2059572000","0","Prodfra perenne"
"1252","2059573000","2059573000","0","Prodfra perenne"
"1253","2059574000","2059574000","0","Prodfra perenne"
"1254","2059575000","2059575000","0","Prodfra perenne"
"1255","2059580000","2059580000","0","Prodfra perenne"
"1256","2059591000","2059591000","0","Prodfra perenne"
"1257","2059594010","2059594010","0","Prodfra perenne"
"1258","2059594020","2059594020","0","Prodfra perenne"
"1259","2059595300","2059595300","0","Prodfra perenne"
"1260","2059595700","2059595700","0","Prodfra perenne"
"1261","2059596300","2059596300","0","Prodfra perenne"
"1262","2059596500","2059596500","0","Prodfra perenne"
"1263","2059596700","2059596700","0","Prodfra perenne"
"1264","2059597100","2059597100","0","Prodfra perenne"
"1265","2059599400","2059599400","0","Prodfra perenne"
"1266","2059602000","2059602000","0","Prodfra perenne"
"1267","2059605000","2059605000","0","Prodfra perenne"
"1268","2059608000","2059608000","0","Prodfra perenne"
"1269","2060111000","2060111000","0","Prodfra perenne"
"1270","2060112000","2060112000","0","Prodfra perenne"
"1271","2060113000","2060113000","0","Prodfra perenne"
"1272","2060115000","2060115000","0","Prodfra perenne"
"1273","2060119000","2060119000","0","Prodfra perenne"
"1274","2060122000","2060122000","0","Prodfra perenne"
"1275","2060124000","2060124000","0","Prodfra perenne"
"1276","2060126000","2060126000","0","Prodfra perenne"
"1277","2060131010","2060131010","0","Prodfra perenne"
"1278","2060131020","2060131020","0","Prodfra perenne"
"1279","2060132000","2060132000","0","Prodfra perenne"
"1280","2060133010","2060133010","0","Prodfra perenne"
"1281","2060134010","2060134010","0","Prodfra perenne"
"1282","2060135000","2060135000","0","Prodfra perenne"
"1283","2060139010","2060139010","0","Prodfra perenne"
"1284","2060144000","2060144000","0","Prodfra perenne"
"1285","2060232000","2060232000","0","Prodfra perenne"
"1286","2110103000","2110103000","0","Prodfra perenne"
"1287","2110105000","2110105000","0","Prodfra perenne"
"1288","2110107000","2110107000","0","Prodfra perenne"
"1289","2110201000","2110201000","0","Prodfra perenne"
"1290","2110202000","2110202000","0","Prodfra perenne"
"1291","2110204000","2110204000","0","Prodfra perenne"
"1292","2110206000","2110206000","0","Prodfra perenne"
"1293","2110207000","2110207000","0","Prodfra perenne"
"1294","2110311900","2110311900","0","Prodfra perenne"
"1295","2110313000","2110313000","0","Prodfra perenne"
"1296","2110314000","2110314000","0","Prodfra perenne"
"1297","2110315500","2110315500","0","Prodfra perenne"
"1298","2110315900","2110315900","0","Prodfra perenne"
"1299","2110317000","2110317000","0","Prodfra perenne"
"1300","2110318000","2110318000","0","Prodfra perenne"
"1301","2110320000","2110320000","0","Prodfra perenne"
"1302","2110400000","2110400000","0","Prodfra perenne"
"1303","2110510000","2110510000","0","Prodfra perenne"
"1304","2110510010","2110510010","0","Prodfra perenne"
"1305","2110520010","2110520010","0","Prodfra perenne"
"1306","2110520020","2110520020","0","Prodfra perenne"
"1307","2110530010","2110530010","0","Prodfra perenne"
"1308","2110530020","2110530020","0","Prodfra perenne"
"1309","2110540000","2110540000","0","Prodfra perenne"
"1310","2110602000","2110602000","0","Prodfra perenne"
"1311","2110604000","2110604000","0","Prodfra perenne"
"1312","2110605500","2110605500","0","Prodfra perenne"
"1313","2120113010","2120113010","0","Prodfra perenne"
"1314","2120113020","2120113020","0","Prodfra perenne"
"1315","2120115010","2120115010","0","Prodfra perenne"
"1316","2120115020","2120115020","0","Prodfra perenne"
"1317","2120116010","2120116010","0","Prodfra perenne"
"1318","2120116020","2120116020","0","Prodfra perenne"
"1319","2120118010","2120118010","0","Prodfra perenne"
"1320","2120118020","2120118020","0","Prodfra perenne"
"1321","2120125010","2120125010","0","Prodfra perenne"
"1322","2120125020","2120125020","0","Prodfra perenne"
"1323","2120126010","2120126010","0","Prodfra perenne"
"1324","2120127010","2120127010","0","Prodfra perenne"
"1325","2120127020","2120127020","0","Prodfra perenne"
"1326","2120131020","2120131020","0","Prodfra perenne"
"1327","2120132010","2120132010","0","Prodfra perenne"
"1328","2120132020","2120132020","0","Prodfra perenne"
"1329","2120134010","2120134010","0","Prodfra perenne"
"1330","2120134020","2120134020","0","Prodfra perenne"
"1331","2120136010","2120136010","0","Prodfra perenne"
"1332","2120136020","2120136020","0","Prodfra perenne"
"1333","2120138010","2120138010","0","Prodfra perenne"
"1334","2120138020","2120138020","0","Prodfra perenne"
"1335","2120212510","2120212510","0","Prodfra perenne"
"1336","2120212520","2120212520","0","Prodfra perenne"
"1337","2120214500","2120214500","0","Prodfra perenne"
"1338","2120216000","2120216000","0","Prodfra perenne"
"1339","2120220010","2120220010","0","Prodfra perenne"
"1340","2120220020","2120220020","0","Prodfra perenne"
"1341","2120232000","2120232000","0","Prodfra perenne"
"1342","2120234000","2120234000","0","Prodfra perenne"
"1343","2120242000","2120242000","0","Prodfra perenne"
"1344","2120243000","2120243000","0","Prodfra perenne"
"1345","2120244000","2120244000","0","Prodfra perenne"
"1346","2120246000","2120246000","0","Prodfra perenne"
"1347","2211110000","2211110000","0","Prodfra perenne"
"1348","2211120000","2211120000","0","Prodfra perenne"
"1349","2211135500","2211135500","0","Prodfra perenne"
"1350","2211135700","2211135700","0","Prodfra perenne"
"1351","2211137000","2211137000","0","Prodfra perenne"
"1352","2211140000","2211140000","0","Prodfra perenne"
"1353","2211153000","2211153000","0","Prodfra perenne"
"1354","2211155000","2211155000","0","Prodfra perenne"
"1355","2211160000","2211160000","0","Prodfra perenne"
"1356","2211203000","2211203000","0","Prodfra perenne"
"1357","2211205000","2211205000","0","Prodfra perenne"
"1358","2211209000","2211209000","0","Prodfra perenne"
"1359","2219100000","2219100000","0","Prodfra perenne"
"1360","2219201300","2219201300","0","Prodfra perenne"
"1361","2219201900","2219201900","0","Prodfra perenne"
"1362","2219203000","2219203000","0","Prodfra perenne"
"1363","2219205000","2219205000","0","Prodfra perenne"
"1364","2219207000","2219207000","0","Prodfra perenne"
"1365","2219208300","2219208300","0","Prodfra perenne"
"1366","2219208700","2219208700","0","Prodfra perenne"
"1367","2219303000","2219303000","0","Prodfra perenne"
"1368","2219305500","2219305500","0","Prodfra perenne"
"1369","2219305700","2219305700","0","Prodfra perenne"
"1370","2219305900","2219305900","0","Prodfra perenne"
"1371","2219307000","2219307000","0","Prodfra perenne"
"1372","2219403000","2219403000","0","Prodfra perenne"
"1373","2219405000","2219405000","0","Prodfra perenne"
"1374","2219407000","2219407000","0","Prodfra perenne"
"1375","2219409000","2219409000","0","Prodfra perenne"
"1376","2219505000","2219505000","0","Prodfra perenne"
"1377","2219507000","2219507000","0","Prodfra perenne"
"1378","2219600000","2219600000","0","Prodfra perenne"
"1379","2219713000","2219713000","0","Prodfra perenne"
"1380","2219720000","2219720000","0","Prodfra perenne"
"1381","2219731000","2219731000","0","Prodfra perenne"
"1382","2219732100","2219732100","0","Prodfra perenne"
"1383","2219732300","2219732300","0","Prodfra perenne"
"1384","2219733000","2219733000","0","Prodfra perenne"
"1385","2219734500","2219734500","0","Prodfra perenne"
"1386","2219734710","2219734710","0","Prodfra perenne"
"1387","2219734790","2219734790","0","Prodfra perenne"
"1388","2219734900","2219734900","0","Prodfra perenne"
"1389","2219735000","2219735000","0","Prodfra perenne"
"1390","2219736500","2219736500","0","Prodfra perenne"
"1391","2219737900","2219737900","0","Prodfra perenne"
"1392","22210010S0","22210010S0","0","Prodfra perenne"
"1393","2221105000","2221105000","0","Prodfra perenne"
"1394","2221107000","2221107000","0","Prodfra perenne"
"1395","2221109000","2221109000","0","Prodfra perenne"
"1396","2221213000","2221213000","0","Prodfra perenne"
"1397","2221215300","2221215300","0","Prodfra perenne"
"1398","2221215500","2221215500","0","Prodfra perenne"
"1399","2221215700","2221215700","0","Prodfra perenne"
"1400","2221217000","2221217000","0","Prodfra perenne"
"1401","2221292000","2221292000","0","Prodfra perenne"
"1402","2221293500","2221293500","0","Prodfra perenne"
"1403","2221293700","2221293700","0","Prodfra perenne"
"1404","2221295000","2221295000","0","Prodfra perenne"
"1405","2221297000","2221297000","0","Prodfra perenne"
"1406","2221301010","2221301010","0","Prodfra perenne"
"1407","2221301020","2221301020","0","Prodfra perenne"
"1408","2221301030","2221301030","0","Prodfra perenne"
"1409","2221301040","2221301040","0","Prodfra perenne"
"1410","2221301710","2221301710","0","Prodfra perenne"
"1411","2221301720","2221301720","0","Prodfra perenne"
"1412","2221302100","2221302100","0","Prodfra perenne"
"1413","2221302300","2221302300","0","Prodfra perenne"
"1414","2221302610","2221302610","0","Prodfra perenne"
"1415","2221302620","2221302620","0","Prodfra perenne"
"1416","2221303010","2221303010","0","Prodfra perenne"
"1417","2221303020","2221303020","0","Prodfra perenne"
"1418","2221303500","2221303500","0","Prodfra perenne"
"1419","2221303600","2221303600","0","Prodfra perenne"
"1420","2221303700","2221303700","0","Prodfra perenne"
"1421","2221303800","2221303800","0","Prodfra perenne"
"1422","2221305300","2221305300","0","Prodfra perenne"
"1423","2221305900","2221305900","0","Prodfra perenne"
"1424","2221306100","2221306100","0","Prodfra perenne"
"1425","2221306300","2221306300","0","Prodfra perenne"
"1426","2221306500","2221306500","0","Prodfra perenne"
"1427","2221306700","2221306710","3","Prodfra non perenne"
"1428","2221306900","2221306900","0","Prodfra perenne"
"1429","2221308200","2221308200","0","Prodfra perenne"
"1430","2221308600","2221308600","0","Prodfra perenne"
"1431","2221309000","2221309000","0","Prodfra perenne"
"1432","2221412000","2221412000","0","Prodfra perenne"
"1433","2221413000","2221413000","0","Prodfra perenne"
"1434","2221415000","2221415000","0","Prodfra perenne"
"1435","2221417000","2221417000","0","Prodfra perenne"
"1436","2221418000","2221418000","0","Prodfra perenne"
"1437","2221423000","2221423000","0","Prodfra perenne"
"1438","2221427500","2221427500","0","Prodfra perenne"
"1439","2221427900","2221427900","0","Prodfra perenne"
"1440","2221428000","2221428000","0","Prodfra perenne"
"1441","22220020S0","22220020S0","0","Prodfra perenne"
"1442","2222110010","2222110010","0","Prodfra perenne"
"1443","2222110020","2222110020","0","Prodfra perenne"
"1444","2222110030","2222110030","0","Prodfra perenne"
"1445","2222120010","2222120010","0","Prodfra perenne"
"1446","2222120020","2222120020","0","Prodfra perenne"
"1447","2222120030","2222120030","0","Prodfra perenne"
"1448","2222120040","2222120040","0","Prodfra perenne"
"1449","2222120050","2222120050","0","Prodfra perenne"
"1450","2222120060","2222120060","0","Prodfra perenne"
"1451","2222130010","2222130010","0","Prodfra perenne"
"1452","2222130020","2222130020","0","Prodfra perenne"
"1453","2222130030","2222130030","0","Prodfra perenne"
"1454","2222130040","2222130040","0","Prodfra perenne"
"1455","2222130050","2222130050","0","Prodfra perenne"
"1456","2222130060","2222130060","0","Prodfra perenne"
"1457","2222145010","2222145010","0","Prodfra perenne"
"1458","2222145020","2222145020","0","Prodfra perenne"
"1459","2222145030","2222145030","0","Prodfra perenne"
"1460","2222145040","2222145040","0","Prodfra perenne"
"1461","2222147010","2222147010","0","Prodfra perenne"
"1462","2222147020","2222147020","0","Prodfra perenne"
"1463","2222147030","2222147030","0","Prodfra perenne"
"1464","2222147040","2222147040","0","Prodfra perenne"
"1465","2222147050","2222147050","0","Prodfra perenne"
"1466","2222147060","2222147060","0","Prodfra perenne"
"1467","2222147070","2222147070","0","Prodfra perenne"
"1468","2222147080","2222147080","0","Prodfra perenne"
"1469","2222147090","2222147090","0","Prodfra perenne"
"1470","2222191000","2222191000","0","Prodfra perenne"
"1471","2222192510","2222192510","0","Prodfra perenne"
"1472","2222192520","2222192520","0","Prodfra perenne"
"1473","2222192530","2222192530","0","Prodfra perenne"
"1474","2222195010","2222195010","0","Prodfra perenne"
"1475","2222195020","2222195020","0","Prodfra perenne"
"1476","2222195030","2222195030","0","Prodfra perenne"
"1477","2222195040","2222195040","0","Prodfra perenne"
"1478","2222195050","2222195050","0","Prodfra perenne"
"1479","2222195060","2222195060","0","Prodfra perenne"
"1480","2222195070","2222195070","0","Prodfra perenne"
"1481","2222195080","2222195080","0","Prodfra perenne"
"1482","2222195090","2222195090","0","Prodfra perenne"
"1483","2223115500","2223115500","0","Prodfra perenne"
"1484","2223115900","2223115900","0","Prodfra perenne"
"1485","2223119000","2223119000","0","Prodfra perenne"
"1486","2223125000","2223125000","0","Prodfra perenne"
"1487","2223127000","2223127000","0","Prodfra perenne"
"1488","2223129000","2223129000","0","Prodfra perenne"
"1489","2223130010","2223130010","0","Prodfra perenne"
"1490","2223130020","2223130020","0","Prodfra perenne"
"1491","2223145000","2223145000","0","Prodfra perenne"
"1492","2223147000","2223147000","0","Prodfra perenne"
"1493","2223150000","2223150000","0","Prodfra perenne"
"1494","2223195010","2223195010","0","Prodfra perenne"
"1495","2223195020","2223195020","0","Prodfra perenne"
"1496","2223195030","2223195030","0","Prodfra perenne"
"1497","2223199010","2223199010","0","Prodfra perenne"
"1498","2223199090","2223199090","0","Prodfra perenne"
"1499","2223200000","2223200000","0","Prodfra perenne"
"1500","222910000B","222910000B","0","Prodfra perenne"
"1501","222921300B","222921300B","0","Prodfra perenne"
"1502","222921400B","222921400B","0","Prodfra perenne"
"1503","222922400B","222922400B","0","Prodfra perenne"
"1504","222923200B","222923200B","0","Prodfra perenne"
"1505","222923400B","222923400B","0","Prodfra perenne"
"1506","222924000B","222924000B","0","Prodfra perenne"
"1507","222925000B","222925000B","0","Prodfra perenne"
"1508","222926100B","222926100B","0","Prodfra perenne"
"1509","222926200B","222926200B","0","Prodfra perenne"
"1510","222926300B","222926300B","0","Prodfra perenne"
"1511","222929100B","222929100B","0","Prodfra perenne"
"1512","222929200B","222929200B","0","Prodfra perenne"
"1513","222929500B","222929500B","0","Prodfra perenne"
"1514","222929950B","222929950B","0","Prodfra perenne"
"1515","222991101A","222991101A","0","Prodfra perenne"
"1516","222991102A","222991102A","0","Prodfra perenne"
"1517","222991251A","222991251A","0","Prodfra perenne"
"1518","222991252A","222991252A","0","Prodfra perenne"
"1519","222991271A","222991271A","0","Prodfra perenne"
"1520","222991272A","222991272A","0","Prodfra perenne"
"1521","222991301A","222991301A","0","Prodfra perenne"
"1522","222991302A","222991302A","0","Prodfra perenne"
"1523","222991401A","222991401A","0","Prodfra perenne"
"1524","222991402A","222991402A","0","Prodfra perenne"
"1525","222991501A","222991501A","0","Prodfra perenne"
"1526","222991502A","222991502A","0","Prodfra perenne"
"1527","222991801A","222991801A","0","Prodfra perenne"
"1528","222991802A","222991802A","0","Prodfra perenne"
"1529","222991931A","222991931A","0","Prodfra perenne"
"1530","222991932A","222991932A","0","Prodfra perenne"
"1531","222991971A","222991971A","0","Prodfra perenne"
"1532","222991972A","222991972A","0","Prodfra perenne"
"1533","2311111000","2311111000","0","Prodfra perenne"
"1534","2311113000","2311113000","0","Prodfra perenne"
"1535","2311115000","2311115000","0","Prodfra perenne"
"1536","2311121200","2311121200","0","Prodfra perenne"
"1537","2311121700","2311121700","0","Prodfra perenne"
"1538","2311123000","2311123000","0","Prodfra perenne"
"1539","2311129000","2311129000","0","Prodfra perenne"
